801100800,12,7,2
801187200,12,8,4
801273600,16,9,2
801360000,15,9,4
801446400,15,11,7
801532800,8,6,3
801619200,10,6,2
801705600,11,8,5
801792000,12,7,2
801878400,22,13,6
801964800,17,12,8
802051200,20,12,4
802137600,15,12,10
802224000,9,6,2
802310400,5,3,1
802396800,9,4,1
802483200,10,7,3
802569600,15,9,3
802656000,21,13,6
802742400,25,18,11
802828800,27,18,10
802915200,21,18,15
803001600,24,17,10
803088000,26,18,10
803174400,29,21,14
803260800,25,18,12
803347200,26,19,12
803433600,27,20,13
803520000,25,18,11
803606400,21,16,12
803692800,26,19,12
803779200,22,17,13
803865600,20,15,10
803952000,22,16,9
804038400,16,12,8
804124800,11,9,7
804211200,12,9,7
804297600,17,11,6
804384000,22,14,7
804470400,21,16,10
804556800,21,13,7
804643200,20,16,11
804729600,24,17,10
804816000,24,17,10
804902400,24,19,14
804988800,19,16,13
805075200,24,18,12
805161600,21,18,15
805248000,24,18,13
805334400,25,19,13
805420800,25,19,13
805507200,23,18,14
805593600,23,17,10
805680000,24,17,10
805766400,25,18,10
805852800,26,19,13
805939200,20,17,14
806025600,19,16,13
806112000,19,17,14
806198400,23,18,13
806284800,23,17,12
806371200,26,18,10
806457600,27,20,13
806544000,24,21,18
806630400,24,20,17
806716800,23,19,16
806803200,25,21,17
806889600,25,20,16
806976000,26,20,15
807062400,27,20,13
807148800,27,20,13
807235200,24,19,14
807321600,27,20,14
807408000,22,16,10
807494400,17,13,9
807580800,14,11,7
807667200,13,9,6
807753600,16,11,6
807840000,16,13,10
807926400,20,13,6
808012800,23,17,11
808099200,27,19,11
808185600,21,18,15
808272000,19,17,14
808358400,23,17,10
808444800,25,18,10
808531200,25,18,11
808617600,25,20,15
808704000,23,17,12
808790400,20,16,12
808876800,21,14,9
808963200,22,16,9
809049600,20,14,8
809136000,15,10,3
809222400,14,7,0
809308800,14,7,1
809395200,17,7,-2
809481600,19,14,9
809568000,14,8,3
809654400,21,13,6
809740800,15,9,3
809827200,17,9,1
809913600,21,11,2
810000000,19,13,8
810086400,21,14,8
810172800,18,14,11
810259200,11,6,0
810345600,5,2,-1
810432000,9,2,-5
810518400,12,4,-3
810604800,14,7,-1
810691200,12,7,3
810777600,10,8,6
810864000,10,8,5
810950400,7,4,2
811036800,3,-1,-4
811123200,6,-2,-10
811209600,10,1,-7
811296000,6,2,-2
811382400,-1,-3,-6
811468800,-3,-4,-6
811555200,1,-4,-8
811641600,9,2,-5
811728000,5,3,0
811814400,5,2,0
811900800,6,1,-3
811987200,0,-2,-3
812073600,-2,-3,-4
812160000,0,-3,-6
812246400,4,-2,-8
812332800,6,1,-3
812419200,12,6,1
812505600,5,1,-2
812592000,-3,-6,-8
812678400,-4,-7,-8
812764800,-3,-6,-7
812851200,-1,-7,-12
812937600,0,-5,-10
813024000,1,-4,-9
813110400,3,-2,-6
813196800,-1,-3,-5
813283200,4,-2,-8
813369600,7,3,0
813456000,3,0,-3
813542400,1,-3,-7
813628800,1,-4,-8
813715200,0,-4,-8
813801600,-8,-11,-14
813888000,-7,-12,-18
813974400,-5,-10,-14
814060800,-5,-9,-13
814147200,-5,-8,-11
814233600,-3,-7,-8
814320000,-3,-6,-8
814406400,-6,-12,-17
814492800,-14,-18,-21
814579200,-10,-17,-23
814665600,-4,-9,-14
814752000,-7,-10,-13
814838400,-8,-13,-18
814924800,-2,-6,-10
815011200,-8,-11,-13
815097600,-11,-13,-16
815184000,-13,-16,-18
815270400,-14,-16,-17
815356800,-11,-15,-19
815443200,-12,-16,-19
815529600,-17,-21,-26
815616000,-12,-19,-26
815702400,-4,-8,-12
815788800,-5,-9,-13
815875200,-2,-6,-8
815961600,-4,-13,-22
816048000,-19,-21,-23
816134400,-12,-17,-21
816220800,-9,-12,-15
816307200,-7,-9,-10
816393600,-4,-6,-7
816480000,-7,-10,-12
816566400,-5,-8,-10
816652800,-2,-6,-9
816739200,2,-6,-12
816825600,0,-7,-14
816912000,0,-8,-16
816998400,-13,-16,-19
817084800,-19,-22,-26
817171200,-24,-27,-30
817257600,-26,-28,-30
817344000,-23,-24,-27
817430400,-27,-28,-29
817516800,-26,-27,-29
817603200,-20,-23,-27
817689600,-17,-19,-21
817776000,-20,-22,-24
817862400,-22,-24,-28
817948800,-3,-19,-37
818035200,-36,-38,-41
818121600,-33,-37,-41
818208000,-29,-32,-35
818294400,-30,-31,-33
818380800,-32,-34,-37
818467200,-34,-37,-39
818553600,-32,-34,-37
818640000,-28,-30,-33
818726400,-30,-32,-35
818812800,-34,-36,-37
818899200,-33,-34,-36
818985600,-32,-33,-34
819072000,-27,-31,-35
819158400,-24,-27,-31
819244800,-19,-22,-26
819331200,-15,-18,-20
819417600,-14,-16,-16
819504000,-16,-20,-25
819590400,-21,-26,-30
819676800,-18,-22,-26
819763200,-16,-21,-27
819849600,-17,-18,-19
819936000,-17,-19,-22
820022400,-21,-24,-29
820108800,-30,-32,-34
820195200,-24,-27,-31
820281600,-33,-37,-40
820368000,-29,-33,-37
