1115510400,12,6,-1
1115596800,13,7,1
1115683200,10,7,4
1115769600,9,4,0
1115856000,10,5,0
1115942400,8,3,-2
1116028800,13,4,-3
1116115200,16,10,4
1116201600,10,5,-1
1116288000,9,3,-3
1116374400,7,3,1
1116460800,5,2,-1
1116547200,6,2,-2
1116633600,9,3,-2
1116720000,13,6,-1
1116806400,19,10,1
1116892800,23,14,6
1116979200,4,1,-2
1117065600,4,0,-3
1117152000,13,4,-3
1117238400,7,3,0
1117324800,14,9,4
1117411200,15,9,4
1117497600,10,8,5
1117584000,14,7,-1
1117670400,21,11,1
1117756800,24,16,7
1117843200,19,14,10
1117929600,17,12,8
1118016000,12,11,9
1118102400,17,12,8
1118188800,19,13,7
1118275200,22,16,9
1118361600,24,17,9
1118448000,26,18,10
1118534400,25,18,10
1118620800,21,16,10
1118707200,19,13,7
1118793600,20,12,5
1118880000,26,17,9
1118966400,23,18,13
1119052800,23,18,13
1119139200,23,17,12
1119225600,21,17,13
1119312000,19,14,10
1119398400,11,8,5
1119484800,17,11,5
1119571200,12,8,5
1119657600,15,10,5
1119744000,19,12,6
1119830400,23,14,7
1119916800,23,18,14
1120003200,24,19,14
1120089600,26,20,15
1120176000,25,20,15
1120262400,22,18,14
1120348800,18,14,12
1120435200,14,13,12
1120521600,14,12,11
1120608000,19,14,11
1120694400,21,16,12
1120780800,24,18,12
1120867200,21,17,13
1120953600,26,19,12
1121040000,28,22,16
1121126400,30,24,18
1121212800,24,19,15
1121299200,26,20,15
1121385600,19,16,11
1121472000,10,8,7
1121558400,11,8,6
1121644800,19,13,7
1121731200,17,13,10
1121817600,19,14,9
1121904000,22,16,9
1121990400,24,17,9
1122076800,22,16,11
1122163200,18,14,10
1122249600,21,16,10
1122336000,22,17,12
1122422400,25,18,10
1122508800,29,19,9
1122595200,22,18,14
1122681600,26,18,11
1122768000,28,21,15
1122854400,27,21,15
1122940800,16,12,8
1123027200,11,9,7
1123113600,9,7,5
1123200000,13,10,7
1123286400,20,12,5
1123372800,29,18,7
1123459200,17,13,9
1123545600,20,12,4
1123632000,16,13,12
1123718400,20,16,12
1123804800,15,12,10
1123891200,16,12,9
1123977600,21,12,4
1124064000,13,7,1
1124150400,13,7,1
1124236800,12,8,5
1124323200,13,7,1
1124409600,14,9,5
1124496000,16,11,7
1124582400,20,12,5
1124668800,21,14,8
1124755200,23,14,7
1124841600,28,18,8
1124928000,29,20,12
1125014400,24,18,13
1125100800,21,14,9
1125187200,20,14,7
1125273600,5,1,-2
1125360000,-1,-2,-2
1125446400,0,-1,-2
1125532800,2,0,-1
1125619200,4,3,2
1125705600,11,7,3
1125792000,15,8,0
1125878400,18,9,1
1125964800,14,10,7
1126051200,11,9,7
1126137600,14,8,3
1126224000,10,6,1
1126310400,8,7,5
1126396800,13,8,4
1126483200,11,6,1
1126569600,15,7,-2
1126656000,8,6,4
1126742400,10,4,-2
1126828800,5,2,0
1126915200,7,3,1
1127001600,10,5,0
1127088000,7,4,3
1127174400,9,6,3
1127260800,9,7,4
1127347200,14,7,-1
1127433600,17,8,-1
1127520000,18,10,2
1127606400,15,8,2
1127692800,16,8,0
1127779200,16,11,7
1127865600,15,8,0
1127952000,1,-1,-3
1128038400,7,1,-4
1128124800,1,-2,-4
1128211200,1,-2,-5
1128297600,-3,-7,-10
1128384000,-5,-8,-11
1128470400,2,-8,-18
1128556800,3,-1,-5
1128643200,2,-1,-3
1128729600,3,-1,-4
1128816000,10,3,-3
1128902400,11,6,0
1128988800,11,6,2
1129075200,8,4,2
1129161600,2,-4,-10
1129248000,-3,-8,-13
1129334400,-3,-6,-7
1129420800,-6,-9,-11
1129507200,-8,-12,-15
1129593600,-9,-13,-17
1129680000,-9,-13,-17
1129766400,-15,-18,-21
1129852800,-8,-14,-20
1129939200,-2,-6,-9
1130025600,-6,-10,-14
1130112000,-14,-16,-21
1130198400,-15,-22,-29
1130284800,-5,-11,-16
1130371200,1,-3,-7
1130457600,-3,-6,-8
1130544000,-7,-10,-13
1130630400,-1,-6,-9
1130716800,-1,-4,-8
1130803200,-10,-14,-19
1130889600,-10,-17,-24
1130976000,-9,-12,-15
1131062400,-6,-10,-13
1131148800,-11,-14,-17
1131235200,-10,-13,-17
1131321600,-12,-14,-17
1131408000,-17,-18,-19
1131494400,-18,-19,-20
1131580800,-18,-19,-21
1131667200,-16,-18,-19
1131753600,-17,-19,-20
1131840000,-17,-19,-20
1131926400,-16,-18,-20
1132012800,-16,-18,-21
1132099200,-21,-24,-28
1132185600,-22,-26,-31
1132272000,-23,-28,-32
1132358400,-18,-21,-24
1132444800,-23,-26,-28
1132531200,-20,-23,-26
1132617600,-22,-24,-27
1132704000,-17,-21,-24
1132790400,-17,-21,-25
1132876800,-17,-19,-21
1132963200,-23,-26,-29
1133049600,-27,-31,-35
1133136000,-29,-32,-36
1133222400,-34,-37,-40
1133308800,-35,-38,-41
1133395200,-28,-32,-37
1133481600,-26,-29,-32
1133568000,-27,-28,-30
1133654400,-27,-28,-30
1133740800,-24,-26,-28
1133827200,-25,-28,-30
1133913600,-21,-27,-34
1134000000,-32,-34,-38
1134086400,-25,-32,-40
1134172800,-28,-29,-32
1134259200,-24,-28,-33
1134345600,-20,-22,-25
1134432000,-19,-21,-23
1134518400,-18,-21,-24
1134604800,-24,-28,-33
1134691200,-25,-28,-32
1134777600,-23,-27,-30
1134864000,-28,-30,-32
1134950400,-30,-32,-34
1135036800,-29,-31,-35
1135123200,-36,-37,-39
1135209600,-35,-38,-41
1135296000,-36,-38,-40
1135382400,-31,-36,-41
1135468800,-31,-32,-34
1135555200,-29,-30,-32
1135641600,-27,-30,-34
1135728000,-31,-33,-36
1135814400,-35,-38,-40
1135900800,-34,-36,-38
1135987200,-35,-38,-40
