1280620800,17,12,8
1280707200,14,11,7
1280793600,16,11,6
1280880000,15,11,7
1280966400,17,10,3
1281052800,16,11,6
1281139200,20,14,9
1281225600,23,16,8
1281312000,25,18,11
1281398400,21,16,12
1281484800,25,19,14
1281571200,23,17,11
1281657600,22,16,11
1281744000,23,17,11
1281830400,18,14,11
1281916800,13,10,6
1282003200,20,11,2
1282089600,20,14,8
1282176000,20,16,12
1282262400,19,16,12
1282348800,18,13,9
1282435200,19,13,7
1282521600,23,14,6
1282608000,25,17,9
1282694400,28,18,8
1282780800,25,18,12
1282867200,23,19,15
1282953600,28,19,11
1283040000,20,15,10
1283126400,12,10,9
1283212800,13,11,9
1283299200,17,12,7
1283385600,24,14,5
1283472000,26,18,10
1283558400,26,19,12
1283644800,16,8,0
1283731200,5,2,-1
1283817600,12,6,-1
1283904000,10,7,3
1283990400,9,4,0
1284076800,16,7,-2
1284163200,10,7,4
1284249600,12,6,0
1284336000,18,9,1
1284422400,14,7,-1
1284508800,3,1,-1
1284595200,5,0,-5
1284681600,6,2,-1
1284768000,7,3,0
1284854400,5,2,-1
1284940800,1,-2,-5
1285027200,0,-2,-4
1285113600,-2,-4,-6
1285200000,5,-2,-9
1285286400,6,0,-6
1285372800,8,1,-6
1285459200,9,3,-3
1285545600,5,-1,-7
1285632000,0,-1,-2
1285718400,1,-1,-3
1285804800,-1,-4,-8
1285891200,-2,-7,-11
1285977600,1,-8,-17
1286064000,6,-4,-13
1286150400,4,2,0
1286236800,7,3,0
1286323200,7,0,-6
1286409600,1,-4,-10
1286496000,1,-2,-5
1286582400,-3,-7,-11
1286668800,0,-4,-9
1286755200,5,-2,-10
1286841600,4,0,-4
1286928000,-1,-4,-8
1287014400,-6,-10,-13
1287100800,-8,-10,-11
1287187200,-5,-8,-11
1287273600,-8,-11,-13
1287360000,-6,-9,-12
1287446400,-1,-9,-17
1287532800,2,-7,-15
1287619200,-2,-4,-7
1287705600,-3,-7,-10
1287792000,-4,-8,-11
1287878400,-7,-10,-13
1287964800,-11,-13,-16
1288051200,-10,-13,-17
1288137600,-8,-10,-12
1288224000,-7,-11,-14
1288310400,-5,-10,-14
1288396800,-5,-8,-11
1288483200,-9,-15,-21
1288569600,-13,-18,-23
1288656000,-8,-14,-21
1288742400,-5,-9,-13
1288828800,-6,-8,-10
1288915200,-6,-9,-11
1289001600,-6,-8,-10
1289088000,-6,-9,-11
1289174400,-6,-9,-12
1289260800,-4,-6,-7
1289347200,-6,-8,-9
1289433600,-7,-9,-10
1289520000,-7,-9,-11
1289606400,-10,-12,-13
1289692800,-12,-17,-22
1289779200,-18,-22,-27
1289865600,-11,-18,-25
1289952000,-9,-12,-14
1290038400,-10,-12,-14
1290124800,-10,-12,-15
1290211200,-15,-18,-22
1290297600,-18,-20,-23
1290384000,-16,-18,-21
1290470400,-16,-20,-25
1290556800,-24,-27,-31
1290643200,-27,-30,-33
1290729600,-32,-34,-38
1290816000,-28,-33,-38
1290902400,-29,-31,-34
1290988800,-32,-33,-35
1291075200,-31,-33,-35
1291161600,-32,-34,-38
1291248000,-34,-38,-42
1291334400,-27,-34,-43
1291420800,-21,-23,-27
1291507200,-20,-23,-26
1291593600,-25,-27,-28
1291680000,-25,-27,-28
1291766400,-28,-30,-32
1291852800,-28,-30,-33
1291939200,-33,-36,-39
1292025600,-37,-38,-40
1292112000,-36,-37,-38
1292198400,-35,-37,-38
1292284800,-30,-32,-35
1292371200,-28,-30,-33
1292457600,-33,-34,-37
1292544000,-37,-38,-40
1292630400,-29,-34,-40
1292716800,-30,-33,-36
1292803200,-37,-39,-41
1292889600,-39,-41,-44
1292976000,-34,-37,-41
1293062400,-37,-39,-42
1293148800,-37,-41,-45
1293235200,-28,-32,-37
1293321600,-25,-28,-31
1293408000,-25,-27,-29
1293494400,-23,-24,-26
1293580800,-24,-26,-27
1293667200,-23,-24,-26
1293753600,-24,-26,-27
